"22.735125"," 60.164133"," Alko Kemiönsaari Kemiö ","Kemiönsaari "
"22.507252"," 60.01985"," Alko Kemiönsaari Dragsfjärd Taalintehdas ","Kemiönsaari "
"23.045726"," 60.855905"," Alko Loimaa ","Loimaa "
"19.9334"," 60.129421"," Alko Jomala Maxinge Center ","Jomala "
"19.94233"," 60.098919"," Alko Maarianhamina Sittkoff ","Maarianhamina "
"21.799701"," 61.48529"," Alko Pori keskusta ","Pori "
"21.757081"," 61.477106"," Alko Pori Eteläväylä Prisma ","Pori "
"21.840197"," 61.454815"," Alko Pori Itäkeskus Prisma ","Pori "
"21.504834"," 61.859844"," Alko Merikarvia ","Merikarvia "
"21.876054"," 61.427744"," Alko Ulvila ","Ulvila "
"21.865994"," 61.5958"," Alko Pori Noormarkku ","Noormarkku "
"22.004645"," 61.365595"," Alko Nakkila ","Nakkila "
"22.388775"," 61.806785"," Alko Kankaanpää ","Kankaanpää "
"22.146361"," 61.313896"," Alko Harjavalta ","Harjavalta "
"22.357448"," 61.045141"," Alko Säkylä ","Säkylä "
"21.72763"," 61.202553"," Alko Eurajoki ","Eurajoki "
"21.506763"," 61.132434"," Alko Rauma keskusta ","Rauma "
"22.14335"," 61.129924"," Alko Eura ","Eura "
"22.348445"," 61.255059"," Alko Kokemäki ","Kokemäki "
"22.6988"," 61.179013"," Alko Huittinen ","Huittinen "
"21.538096"," 61.131881"," Alko Rauma Äyhö ","Rauma "
"23.623444"," 63.217527"," Alko Lappajärvi ","Lappajärvi "
"22.577784"," 62.730335"," Alko Ilmajoki ","Ilmajoki "
"22.833935"," 62.791914"," Alko Seinäjoki keskusta Anttila ","Seinäjoki "
"24.086633"," 62.550163"," Alko Ähtäri ","Ähtäri "
"23.614204"," 62.587067"," Alko Alavus keskusta ","Alavus "
"23.055516"," 63.100064"," Alko Kauhava keskusta ","Kauhava "
"22.395859"," 62.615235"," Alko Kurikka ","Kurikka "
"23.804257"," 63.004916"," Alko Alajärvi ","Alajärvi "
"23.023058"," 62.974633"," Alko Lapua ","Lapua "
"22.752904"," 62.486851"," Alko Jalasjärvi ","Jalasjärvi "
"21.379701"," 62.2739"," Alko Kristiinankaupunki ","Kristiinankaupunki "
"22.183477"," 62.43392"," Alko Kauhajoki ","Kauhajoki "
"23.727049"," 62.602426"," Alko Alavus Tuuri ","Alavus "
"22.850262"," 63.239095"," Alko Kauhava Alahärmä ","Kauhava "
"22.540322"," 63.532266"," Alko Uusikaarlepyy ","Uusikaarlepyy "
"21.739226"," 62.487718"," Alko Teuva ","Teuva "
"22.715981"," 63.678039"," Alko Pietarsaari ","Pietarsaari "
"22.879101"," 62.806293"," Alko Seinäjoki Nurmo Prisma ","Seinäjoki "
"22.807628"," 62.792524"," Alko Seinäjoki Jouppi Citymarket ","Seinäjoki "
"21.337672"," 62.476622"," Alko Närpiö ","Närpiö "
"21.616857"," 63.098225"," Alko Vaasa keskusta Citymarket ","Vaasa "
"21.646878"," 63.101757"," Alko Vaasa Asevelikylä Prisma ","Vaasa "
"21.65189"," 63.108279"," Alko Vaasa Kivihaka Citymarket ","Vaasa "
"22.007641"," 62.979786"," Alko Laihia ","Laihia "
"24.419328"," 61.006729"," Alko Hämeenlinna Tiiriö ","Hämeenlinna "
"24.461443"," 60.992139"," Alko Hämeenlinna Hämeensaari ","Hämeenlinna "
"24.563418"," 61.171382"," Alko Hämeenlinna Hauho ","Hämeenlinna "
"24.649609"," 60.922387"," Alko Janakkala Turenki ","Janakkala "
"23.6372"," 60.81186"," Alko Forssa Prismakeskus ","Forssa "
"23.630285"," 60.808372"," Alko Forssa Kutomo ","Forssa "
"25.010456"," 61.077225"," Alko Hämeenlinna Lammi ","Hämeenlinna "
"24.77845"," 60.732814"," Alko Riihimäki Atomikortteli ","Riihimäki "
"24.442811"," 60.720527"," Alko Loppi ","Loppi "
"25.275816"," 60.870555"," Alko Kärkölä Järvelä ","Kärkölä "
"26.03052"," 61.202979"," Alko Heinola keskusta ","Heinola "
"25.026043"," 60.788515"," Alko Hausjärvi Oitti ","Hausjärvi "
"25.998414"," 61.192999"," Alko Heinola Citymarket ","Heinola "
"24.734842"," 60.721974"," Alko Riihimäki Merkos ","Riihimäki "
"25.681952"," 61.502352"," Alko Sysmä ","Sysmä "
"24.506237"," 61.006264"," Alko Hämeenlinna Idänpää ","Hämeenlinna "
"26.020975"," 61.579146"," Alko Hartola ","Hartola "
"25.737246"," 60.981861"," Alko Lahti Karisma ","Lahti "
"25.634262"," 60.935637"," Alko Lahti Renkomäki ","Lahti "
"25.665995"," 60.986219"," Alko Lahti Syke ","Lahti "
"25.659033"," 60.98264"," Alko Lahti Sokos ","Lahti "
"25.654014"," 60.958912"," Alko Lahti Laune ","Lahti "
"25.678272"," 61.006472"," Alko Lahti Holma ","Lahti "
"25.516161"," 60.989939"," Alko Hollola Salpakangas ","Hollola "
"25.962447"," 60.937211"," Alko Nastola Rakokivi ","Nastola "
"25.730748"," 60.805143"," Alko Orimattila ","Orimattila "
"25.545711"," 61.173231"," Alko Asikkala Vääksy ","Asikkala "
"25.265784"," 61.349178"," Alko Padasjoki ","Padasjoki "
"22.911459"," 61.340121"," Alko Sastamala Vammala ","Sastamala "
"23.512283"," 61.478415"," Alko Nokia ","Nokia "
"23.780325"," 62.240508"," Alko Virrat ","Virrat "
"23.021288"," 62.010248"," Alko Parkano ","Parkano "
"23.070562"," 61.762242"," Alko Ikaalinen ","Ikaalinen "
"23.8672"," 61.167988"," Alko Akaa Toijala ","Akaa "
"23.549621"," 61.080473"," Alko Urjala ","Urjala "
"24.029415"," 61.266482"," Alko Valkeakoski ","Valkeakoski "
"24.622603"," 62.033163"," Alko Mänttä ","Mänttä-Vilppula"
"24.357521"," 61.678308"," Alko Orivesi ","Orivesi "
"25.688297"," 62.516746"," Alko Äänekoski Hirvaskangas ","Äänekoski "
"25.778512"," 62.264535"," Alko Jyväskylä Seppälä Citymarket ","Jyväskylä "
"23.756124"," 61.499225"," Alko Tampere Anttila ","Tampere "
"23.770676"," 61.498807"," Alko Tampere Stockmann ","Tampere "
"23.819818"," 61.492203"," Alko Tampere Kaleva Prisma ","Tampere "
"23.758166"," 61.497127"," Alko Tampere Sokos ","Tampere "
"23.778285"," 61.503191"," Alko Tampere Tammela ","Tampere "
"23.781915"," 61.468627"," Alko Tampere Koivistonkylä Prisma ","Tampere "
"24.067794"," 61.462267"," Alko Kangasala keskusta ","Kangasala "
"23.880841"," 61.494844"," Alko Tampere Linnainmaa Prisma ","Tampere "
"23.756892"," 61.312805"," Alko Lempäälä keskusta ","Lempäälä "
"23.852381"," 61.450919"," Alko Tampere Hervanta Duo ","Tampere "
"23.669295"," 61.51469"," Alko Tampere Lielahti Citymarket ","Tampere "
"23.841853"," 61.478346"," Alko Tampere Turtola Citymarket ","Tampere "
"23.645459"," 61.46598"," Alko Pirkkala keskusta ","Pirkkala "
"23.594696"," 61.564332"," Alko Ylöjärvi ","Ylöjärvi "
"23.196255"," 61.639021"," Alko Hämeenkyrö ","Hämeenkyrö "
"23.977163"," 61.476944"," Alko Kangasala Prisma ","Kangasala "
"23.716786"," 61.469506"," Alko Pirkkala Partola ","Pirkkala "
"23.799195"," 61.360117"," Alko Lempäälä Ideapark ","Lempäälä "
"25.673711"," 62.136472"," Alko Muurame ","Muurame "
"24.560426"," 63.042863"," Alko Kyyjärvi ","Kyyjärvi "
"24.071969"," 61.98498"," Alko Ruovesi ","Ruovesi "
"24.708457"," 62.258003"," Alko Keuruu ","Keuruu "
"25.257256"," 62.707346"," Alko Saarijärvi ","Saarijärvi "
"24.804008"," 62.879189"," Alko Karstula ","Karstula "
"25.862125"," 63.076549"," Alko Viitasaari ","Viitasaari "
"25.579702"," 63.369812"," Alko Pihtipudas ","Pihtipudas "
"25.724241"," 62.601088"," Alko Äänekoski keskusta ","Äänekoski "
"25.715219"," 62.289037"," Alko Jyväskylä Palokka Prisma ","Jyväskylä "
"25.748515"," 62.242713"," Alko Jyväskylä keskusta Sokos ","Jyväskylä "
"25.778421"," 62.258701"," Alko Jyväskylä Seppälä Prisma ","Jyväskylä "
"25.718685"," 62.216138"," Alko Jyväskylä Keljo Keljon kauppakeskus ","Jyväskylä "
"25.953412"," 62.414266"," Alko Laukaa ","Laukaa "
"25.877603"," 62.248309"," Alko Jyväskylä Vaajakoski ","Jyväskylä "
"25.196518"," 61.866123"," Alko Jämsä ","Jämsä "
"26.106857"," 61.744075"," Alko Joutsa ","Joutsa "
"26.435999"," 62.389205"," Alko Hankasalmi ","Hankasalmi "
"25.181791"," 61.56593"," Alko Kuhmoinen ","Kuhmoinen "
"29.76513"," 62.600975"," Alko Joensuu keskusta Sokos ","Joensuu "
"29.774824"," 62.618003"," Alko Joensuu Käpykangas Prisma ","Joensuu "
"29.706821"," 62.628581"," Alko Joensuu Pilkko Citymarket ","Joensuu "
"29.385043"," 62.529043"," Alko Liperi ","Liperi "
"30.149654"," 62.798109"," Alko Joensuu Eno ","Joensuu "
"29.014013"," 62.728121"," Alko Outokumpu ","Outokumpu "
"30.143477"," 62.096867"," Alko Kitee ","Kitee "
"30.934764"," 62.672287"," Alko Ilomantsi ","Ilomantsi "
"29.105163"," 63.556411"," Alko Nurmes ","Nurmes "
"30.032385"," 63.316395"," Alko Lieksa ","Lieksa "
"28.949571"," 61.875174"," Alko Savonlinna Nojanmaa Prisma ","Savonlinna "
"29.253305"," 63.243903"," Alko Juuka ","Juuka "
"27.247587"," 61.510779"," Alko Mikkeli Ristiina ","Ristiina "
"28.17756"," 61.523938"," Alko Puumala ","Puumala "
"27.273595"," 61.689634"," Alko Mikkeli keskusta Stella ","Mikkeli "
"26.642199"," 61.987915"," Alko Kangasniemi ","Kangasniemi "
"26.879372"," 61.416734"," Alko Mäntyharju ","Mäntyharju "
"27.855548"," 61.896569"," Alko Juva ","Juva "
"28.868356"," 61.86842"," Alko Savonlinna keskusta Citymarket ","Savonlinna "
"28.630546"," 62.425744"," Alko Heinävesi ","Heinävesi "
"28.300051"," 62.066787"," Alko Rantasalmi ","Rantasalmi "
"29.280315"," 61.911941"," Alko Savonlinna Kerimäki ","Kerimäki "
"26.434785"," 61.42561"," Alko Pertunmaa Kuortti ","Pertunmaa "
"27.164375"," 62.303469"," Alko Pieksämäki ","Pieksämäki "
"27.299714"," 61.686663"," Alko Mikkeli Graani ","Mikkeli "
"27.868417"," 62.315079"," Alko Varkaus ","Varkaus "
"27.788592"," 62.491531"," Alko Leppävirta ","Leppävirta "
"28.371237"," 61.787281"," Alko Sulkava ","Sulkava "
"27.189721"," 63.55605"," Alko Iisalmi ","Iisalmi "
"27.399304"," 63.366821"," Alko Lapinlahti ","Lapinlahti "
"26.756019"," 63.233559"," Alko Pielavesi ","Pielavesi "
"26.62015"," 63.650315"," Alko Kiuruvesi ","Kiuruvesi "
"27.657723"," 63.074275"," Alko Siilinjärvi ","Siilinjärvi "
"28.090054"," 63.200804"," Alko Kuopio Nilsiä ","Kuopio "
"27.642216"," 62.839781"," Alko Kuopio Petonen ","Kuopio "
"27.676846"," 62.892187"," Alko Kuopio keskusta Sokos ","Kuopio "
"27.610635"," 62.864407"," Alko Kuopio Kolmisoppi Citymarket ","Kuopio "
"27.631822"," 62.888673"," Alko Kuopio Savilahti Prisma ","Kuopio "
"27.676868"," 62.9324"," Alko Kuopio Päiväranta Citymarket ","Kuopio "
"27.119036"," 62.625775"," Alko Suonenjoki ","Suonenjoki "
"28.479923"," 62.974878"," Alko Kaavi ","Kaavi "
"26.973215"," 62.894964"," Alko Kuopio Karttula ","Kuopio "
"26.799732"," 60.929977"," Alko Kouvola Valkeala ","Kouvola "
"26.625951"," 60.906708"," Alko Kouvola Kuusankoski ","Kouvola "
"26.653954"," 60.877378"," Alko Kouvola Tervaskangas ","Kouvola "
"26.838245"," 60.692303"," Alko Kouvola Inkeroinen ","Kouvola "
"26.708441"," 60.868299"," Alko Kouvola keskusta ","Kouvola "
"26.658382"," 60.871403"," Alko Kouvola Korjala Prisma ","Kouvola "
"26.340823"," 60.888789"," Alko Iitti Kausala ","Iitti "
"27.194155"," 60.569083"," Alko Hamina ","Hamina "
"27.70975"," 60.585202"," Alko Virolahti ","Virolahti "
"26.943838"," 60.467086"," Alko Kotka Pasaati ","Kotka "
"26.867186"," 60.501522"," Alko Kotka Sutela Prisma ","Kotka "
"26.916507"," 60.505699"," Alko Kotka Jumalniemi Citymarket ","Kotka "
"26.557596"," 60.489119"," Alko Pyhtää ","Pyhtää "
"27.568984"," 60.922663"," Alko Luumäki Taavetti ","Luumäki "
"28.195178"," 61.057062"," Alko Lappeenranta keskusta Iso Kristiina ","Lappeenranta "
"28.202433"," 61.044756"," Alko Lappeenranta Citymarket ","Lappeenranta "
"28.178024"," 61.050894"," Alko Lappeenranta Leiri Prisma ","Lappeenranta "
"28.501645"," 61.118144"," Alko Lappeenranta Joutseno ","Lappeenranta "
"28.76279"," 61.188554"," Alko Imatra Mansikkala ","Imatra "
"28.835851"," 61.224899"," Alko Imatra Vuoksenniska ","Imatra "
"27.681354"," 61.197615"," Alko Savitaipale ","Savitaipale "
"29.49947"," 61.554134"," Alko Parikkala ","Parikkala "
"23.917357"," 63.901444"," Alko Kannus ","Kannus "
"23.950219"," 64.260334"," Alko Kalajoki ","Kalajoki "
"23.122473"," 63.833051"," Alko Kokkola Kosila Prisma ","Kokkola "
"24.556233"," 64.060569"," Alko Ylivieska ","Ylivieska "
"24.828768"," 64.268537"," Alko Oulainen ","Oulainen "
"23.689246"," 63.548406"," Alko Kaustinen ","Kaustinen "
"25.318171"," 63.748838"," Alko Haapajärvi ","Haapajärvi "
"25.865079"," 64.265554"," Alko Pulkkila ","Siikalatva "
"25.982018"," 63.682499"," Alko Pyhäjärvi ","Pyhäjärvi "
"24.967176"," 63.929164"," Alko Nivala ","Nivala "
"25.364216"," 64.137733"," Alko Haapavesi ","Haapavesi "
"23.142568"," 63.836051"," Alko Kokkola keskusta K-Supermarket","Kokkola "
"25.760726"," 63.97384"," Alko Kärsämäki ","Kärsämäki "
"24.492469"," 64.680272"," Alko Raahe ","Raahe "
"25.454925"," 64.807193"," Alko Liminka ","Liminka "
"27.748742"," 64.22102"," Alko Kajaani Prisma ","Kajaani "
"28.383809"," 64.130616"," Alko Sotkamo ","Sotkamo "
"29.525218"," 64.127205"," Alko Kuhmo ","Kuhmo "
"28.505947"," 64.674993"," Alko Hyrynsalmi ","Hyrynsalmi "
"27.736667"," 64.223235"," Alko Kajaani keskusta Citymarket ","Kajaani "
"27.835359"," 64.403758"," Alko Paltamo ","Paltamo "
"27.665958"," 64.869467"," Alko Puolanka ","Puolanka "
"28.9083"," 64.8873"," Alko Suomussalmi ","Suomussalmi "
"25.534825"," 64.952565"," Alko Oulu Kaakkuri ","Oulu "
"25.457923"," 65.054959"," Alko Oulu Linnanmaa ","Oulu "
"25.468476"," 65.01214"," Alko Oulu Stockmann ","Oulu "
"25.487853"," 65.010463"," Alko Oulu Raksila ","Oulu "
"25.460972"," 64.994041"," Alko Oulu Limingantulli ","Oulu "
"25.472193"," 65.030982"," Alko Oulu Välivainio ","Oulu "
"25.538211"," 64.903284"," Alko Kempele Zeppelin ","Kempele "
"25.349004"," 65.176562"," Alko Oulu Haukipudas ","Oulu "
"25.990905"," 64.808204"," Alko Muhos ","Muhos "
"25.778904"," 65.12757"," Alko Oulu Kiiminki ","Oulu "
"25.400345"," 64.934119"," Alko Oulu Oulunsalo ","Oulu "
"25.377275"," 65.322115"," Alko Ii ","Ii "
"26.843812"," 64.560545"," Alko Vaala ","Vaala "
"26.995651"," 65.360774"," Alko Pudasjärvi ","Pudasjärvi "
"29.160433"," 65.955778"," Alko Kuusamo keskusta ","Kuusamo "
"28.243856"," 65.574952"," Alko Taivalkoski ","Taivalkoski "
"29.138535"," 66.16753"," Alko Kuusamo Ruka ","Kuusamo "
"27.541203"," 68.659689"," Alko Inari Ivalo ","Inari "
"27.408828"," 68.419503"," Alko Inari Saariselkä ","Inari "
"26.585427"," 67.413967"," Alko Sodankylä ","Sodankylä "
"25.726452"," 66.503095"," Alko Rovaniemi keskusta ","Rovaniemi "
"25.7578"," 66.517509"," Alko Rovaniemi Saarenkylä ","Rovaniemi "
"25.691872"," 66.491446"," Alko Rovaniemi Eteläkeskus ","Rovaniemi "
"26.509411"," 65.932795"," Alko Ranua ","Ranua "
"28.157987"," 66.112341"," Alko Posio ","Posio "
"24.564834"," 65.740213"," Alko Kemi ","Kemi "
"24.527461"," 65.792657"," Alko Keminmaa ","Keminmaa "
"24.143978"," 65.84385"," Alko Tornio ","Tornio "
"23.677091"," 66.326552"," Alko Ylitornio ","Ylitornio "
"23.964842"," 66.773552"," Alko Pello ","Pello "
"24.907671"," 67.657167"," Alko Kittilä keskusta ","Kittilä "
"23.683955"," 67.955545"," Alko Muonio ","Muonio "
"23.820361"," 67.335298"," Alko Kolari keskusta ","Kolari "
"24.806355"," 67.808927"," Alko Kittilä Levi ","Kittilä "
"24.154617"," 67.605228"," Alko Kolari Ylläs Äkäslompolo ","Kolari "
"27.428403"," 66.715955"," Alko Kemijärvi ","Kemijärvi "
"28.670251"," 66.832076"," Alko Salla ","Salla "
"23.639437"," 68.384754"," Alko Enontekiö Hetta ","Enontekiö "
"27.86485"," 70.080733"," Alko Utsjoki Nuorgam ","Utsjoki "
